,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
24,"[194, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2724, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[879, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[80, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1672, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2390, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[801, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2473, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1243, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2524, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
25,"[63, 0.05, [0, -0.05, 0, 0, 0, 0, 0]]","[1842, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1762, 0.05, [0, -0.05, 0, 0, 0, 0, 0]]","[1025, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1055, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2777, -1.46, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[749, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1127, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1934, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1912, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
26,"[727, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1820, -1.04, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[2528, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1831, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2611, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2149, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[649, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1089, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1713, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[71, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]"
27,"[1583, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2001, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2225, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[141, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[370, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1402, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[596, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[464, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1154, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1215, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]"
28,"[1547, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[144, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2164, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1174, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[507, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1313, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1482, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1382, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1345, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1996, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
29,"[2425, 0.30000000000000004, [0, 0.16, -0.13, 0, 0, 0.17, 0]]","[2414, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1840, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2564, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2301, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2188, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2193, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2647, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[744, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[312, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]"
30,"[2111, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2631, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2934, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2190, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[335, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2412, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1013, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1101, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2422, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1654, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
31,"[152, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[174, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[978, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1057, 0.14, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[694, 0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0.17, -0.15]]","[1721, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[542, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[330, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[939, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[156, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
32,"[772, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1607, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[246, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[30, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[515, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[904, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2417, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1259, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2548, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1510, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
33,"[718, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[93, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2618, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2758, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2056, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2467, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2095, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1754, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1234, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[663, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]"
34,"[612, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1641, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1211, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1393, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1957, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1773, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1698, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2124, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2524, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2112, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
35,"[842, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2132, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2307, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1370, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2940, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1156, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2118, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2090, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1912, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[460, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
36,"[1491, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[314, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1429, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1380, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[960, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1882, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2473, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[526, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[71, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1109, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
37,"[1582, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1200, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[845, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1672, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2653, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1194, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1309, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[585, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1215, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2331, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]"
38,"[1694, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1991, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[256, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1055, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1020, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[779, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[994, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[474, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1996, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[885, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
39,"[2748, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[879, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1992, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2611, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1673, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2416, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[756, 0.29000000000000004, [-0.14, 0.16, 0, 0, 0, 0.17, 0]]","[2815, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[312, -0.37, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[2552, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
40,"[695, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[929, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2206, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1422, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2390, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[801, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2257, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2375, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1654, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[549, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
41,"[2724, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[436, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[80, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1906, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2777, -1.46, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]","[749, 0.5800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[74, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1184, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[524, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[957, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
42,"[2272, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1762, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1321, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2455, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2149, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1791, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[827, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1227, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1138, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[108, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
43,"[2482, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2528, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1025, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1208, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1402, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1969, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1127, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2009, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[156, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[83, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
44,"[1842, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2225, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1831, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[370, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2300, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[649, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[311, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2486, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1510, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1166, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
45,"[1830, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[450, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2542, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[2235, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1313, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2395, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1765, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2749, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[663, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2769, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
46,"[794, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2164, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[141, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[507, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2188, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2043, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1858, 0.16, [-0.14, 0.16, -0.13, 0, 0, 0.17, 0]]","[2990, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2112, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1529, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
47,"[1820, -0.65, [0, -0.05, -0.7, 0, 0, 0, 0]]","[1840, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1174, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2301, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2412, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[596, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1089, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1420, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[460, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2288, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
48,"[2001, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2934, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2564, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[648, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[625, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1482, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[990, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1243, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1109, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[831, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
49,"[144, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[978, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1094, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[335, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1721, -0.22, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[2193, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1463, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1934, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2852, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2179, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
50,"[1330, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2166, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2155, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2831, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1213, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1013, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[57, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1713, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2331, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[754, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
51,"[2881, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[184, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[598, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[694, 0.29000000000000004, [-0.14, 0.16, -0.13, 0.28, 0, 0.17, -0.15]]","[904, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[542, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[464, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1942, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1630, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[590, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
52,"[321, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2744, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2190, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[515, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2237, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2417, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1382, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1154, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[885, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2032, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
53,"[1261, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2759, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[479, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2056, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2467, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2095, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2013, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1345, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2552, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1541, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
54,"[2414, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1861, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1057, 0.14, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[1957, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1773, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[969, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2647, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[744, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[891, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1618, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
55,"[1269, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[246, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[162, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2415, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1156, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1698, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[728, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2370, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2521, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[465, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
56,"[2631, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2618, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[30, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2940, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1882, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1564, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1101, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2422, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2875, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2306, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
